Customer ID,FirstPurchase,LastPurchase,TotalOrders,TotalQuantity,TotalRevenue,AvgOrderValue,LifeDays
17123,2010-05-16 11:52:00,2010-09-26 12:06:00,2,430,631.87,315.935,133
17126,2010-08-31 13:41:00,2010-11-23 10:27:00,4,676,1065.69,266.4225,83
17127,2009-12-04 15:18:00,2010-10-07 09:54:00,5,340,1155.0300000000002,231.00600000000003,306
17129,2010-07-07 13:46:00,2010-07-07 13:46:00,1,5,31.85,31.85,0
17132,2010-08-08 13:49:00,2010-09-13 16:31:00,2,980,1272.8,636.4,36
17133,2010-03-21 12:31:00,2010-08-22 13:58:00,5,7377,9730.09,1946.018,154
17134,2010-09-23 18:32:00,2010-09-23 18:32:00,1,46,212.1,212.1,0
17135,2010-05-09 16:03:00,2010-12-03 09:31:00,4,698,814.43,203.6075,207
17136,2010-02-15 13:13:00,2010-02-15 13:13:00,1,256,231.68,231.68,0
17137,2010-01-31 12:27:00,2010-10-19 14:51:00,6,697,1133.63,188.9383333333333,261
17138,2010-02-04 14:19:00,2010-11-15 13:15:00,6,1898,4036.77,672.795,283
17139,2010-01-11 11:31:00,2010-11-15 12:19:00,13,4677,8915.99,685.8453846153845,308
17141,2010-01-24 14:19:00,2010-10-17 14:54:00,4,436,754.33,188.5825,266
17142,2010-01-24 15:23:00,2010-10-31 14:52:00,3,242,704.75,234.91666666666666,279
17143,2010-07-12 13:26:00,2010-10-18 15:27:00,2,330,924.11,462.055,98
17145,2010-02-19 12:07:00,2010-07-15 09:02:00,4,2591,3120.91,780.2275,145
17146,2010-02-02 09:39:00,2010-09-30 10:24:00,10,1980,5110.46,511.046,240
17147,2010-01-11 09:38:00,2010-09-13 10:30:00,5,426,1485.36,297.072,245
17149,2010-09-14 14:56:00,2010-09-14 14:56:00,1,18,143.10000000000002,143.10000000000002,0
17150,2009-12-06 10:51:00,2010-11-28 11:27:00,6,403,1375.65,229.275,357
17151,2009-12-04 14:56:00,2009-12-04 14:56:00,1,42,231.90000000000003,231.90000000000003,0
17152,2010-10-10 12:40:00,2010-10-10 12:40:00,1,60,327.0,327.0,0
17155,2009-12-03 11:34:00,2010-06-30 09:24:00,5,745,640.76,128.152,208
17156,2010-08-05 11:30:00,2010-08-05 11:30:00,1,391,591.87,591.87,0
17157,2009-12-04 13:00:00,2010-08-16 13:22:00,17,1920,4832.9,284.2882352941176,255
17158,2010-03-07 15:50:00,2010-06-10 10:38:00,2,369,713.03,356.515,94
17159,2010-03-04 14:53:00,2010-08-19 11:48:00,2,237,560.71,280.355,167
17160,2009-12-04 10:57:00,2010-11-30 17:43:00,11,5534,6691.13,608.2845454545454,361
17161,2010-09-21 16:44:00,2010-09-21 16:44:00,1,537,856.01,856.01,0
17163,2010-02-02 10:39:00,2010-09-20 10:08:00,2,465,406.68,203.34,229
17165,2009-12-11 09:18:00,2010-11-23 13:35:00,5,688,1635.64,327.12800000000004,347
17167,2010-09-20 14:02:00,2010-11-25 10:05:00,3,429,867.11,289.0366666666667,65
17168,2010-07-29 12:33:00,2010-07-29 12:33:00,1,220,400.2,400.2,0
17169,2010-05-10 13:00:00,2010-05-10 13:00:00,1,145,320.95,320.95,0
17170,2010-11-15 16:23:00,2010-11-30 15:55:00,2,152,178.68,89.34,14
17171,2010-02-16 12:02:00,2010-02-16 12:02:00,1,40,159.68,159.68,0
17172,2009-12-13 11:46:00,2010-10-05 12:02:00,2,735,638.81,319.405,296
17176,2010-01-31 15:49:00,2010-07-01 12:11:00,2,406,596.1899999999999,298.09499999999997,150
17177,2010-07-22 14:53:00,2010-07-22 14:53:00,1,40,119.5,119.5,0
17178,2009-12-08 16:20:00,2009-12-08 16:20:00,1,101,436.71,436.71,0
17179,2010-05-26 11:22:00,2010-11-22 15:52:00,3,335,795.47,265.1566666666667,180
17180,2010-01-21 17:43:00,2010-10-13 16:58:00,7,1145,1460.95,208.70714285714286,264
17181,2010-04-23 11:21:00,2010-12-01 12:38:00,2,243,225.45000000000002,112.72500000000001,222
17182,2009-12-21 15:22:00,2010-10-13 10:09:00,2,54,321.3,160.65,295
17184,2009-12-09 14:17:00,2010-05-19 14:24:00,2,73,198.41000000000003,99.20500000000001,161
17185,2010-04-20 13:49:00,2010-04-27 12:15:00,3,119,229.46,76.48666666666666,6
17187,2010-07-01 14:38:00,2010-07-01 14:38:00,1,282,263.76,263.76,0
17188,2009-12-08 19:16:00,2010-09-19 12:05:00,6,1241,2118.7000000000003,353.1166666666666,284
17189,2009-12-02 11:45:00,2010-05-27 20:11:00,3,377,573.23,191.07666666666668,176
17190,2010-03-05 13:21:00,2010-11-01 14:22:00,5,2064,1298.3,259.65999999999997,241
17191,2009-12-01 16:34:00,2010-12-06 14:46:00,11,1369,2740.92,249.17454545454547,369
17192,2010-06-21 16:07:00,2010-06-21 16:07:00,1,46,77.83,77.83,0
17193,2009-12-02 10:02:00,2010-11-18 16:57:00,2,414,610.74,305.37,351
17194,2010-06-27 13:16:00,2010-06-27 13:16:00,1,301,549.88,549.88,0
17195,2010-02-22 13:05:00,2010-02-22 13:05:00,1,486,562.98,562.98,0
17196,2010-10-08 11:31:00,2010-10-08 11:31:00,1,168,352.9,352.9,0
17198,2010-12-03 14:54:00,2010-12-09 13:34:00,2,242,521.66,260.83,5
17199,2010-05-06 13:53:00,2010-05-06 13:53:00,1,304,145.12,145.12,0
17200,2010-02-25 13:23:00,2010-11-17 13:04:00,4,367,356.71,89.1775,264
17201,2010-02-10 12:26:00,2010-07-04 11:40:00,3,807,899.41,299.80333333333334,143
17202,2010-10-15 11:25:00,2010-10-15 11:25:00,1,55,160.65,160.65,0
17203,2010-11-16 12:52:00,2010-11-16 13:07:00,4,1756,2012.03,503.0075,0
17204,2010-06-10 11:37:00,2010-11-30 17:58:00,5,2005,3940.13,788.0260000000001,173
17205,2010-05-24 15:36:00,2010-10-19 16:11:00,2,1330,615.27,307.635,148
17207,2010-02-25 19:08:00,2010-02-25 19:08:00,1,241,303.21999999999997,303.21999999999997,0
17208,2010-11-09 12:50:00,2010-11-09 12:50:00,1,103,115.35,115.35,0
17209,2009-12-03 11:10:00,2010-02-28 16:01:00,3,731,611.6,203.86666666666667,87
17210,2010-11-12 12:15:00,2010-11-12 12:15:00,1,243,253.37,253.37,0
17211,2009-12-13 13:17:00,2010-12-05 12:44:00,6,1022,1729.43,288.23833333333334,356
17212,2010-08-10 09:22:00,2010-09-07 15:46:00,2,580,567.5600000000001,283.78,28
17213,2009-12-15 10:28:00,2010-12-08 13:03:00,7,1003,2401.07,343.01000000000005,358
17215,2010-09-01 13:39:00,2010-09-01 13:39:00,1,104,186.15,186.15,0
17216,2010-06-03 13:03:00,2010-06-03 13:03:00,1,22,65.05,65.05,0
17217,2010-03-30 13:35:00,2010-03-30 13:35:00,1,71,104.5,104.5,0
17218,2010-01-25 16:12:00,2010-12-06 15:25:00,9,1242,2231.96,247.99555555555557,314
17219,2010-10-19 11:29:00,2010-10-19 11:29:00,1,99,144.9,144.9,0
17220,2010-01-20 11:57:00,2010-10-18 11:25:00,7,794,1283.5,183.35714285714286,270
17221,2010-04-11 15:34:00,2010-04-27 10:27:00,3,427,643.39,214.46333333333334,15
17222,2010-01-10 15:24:00,2010-08-19 13:48:00,5,735,1250.86,250.17200000000003,220
17223,2010-11-29 17:19:00,2010-12-06 14:08:00,2,110,446.74,223.37,6
17224,2010-07-26 13:30:00,2010-07-26 13:30:00,1,65,100.86,100.86,0
17225,2010-05-07 11:38:00,2010-05-07 11:38:00,1,36,131.15,131.15,0
17226,2010-02-12 14:31:00,2010-09-21 10:10:00,2,449,506.63,253.315,220
17227,2010-01-15 15:05:00,2010-12-06 11:16:00,7,1033,1082.71,154.67285714285714,324
17228,2010-03-12 11:54:00,2010-12-07 10:06:00,7,1036,1271.1499999999999,181.59285714285716,269
17230,2009-12-08 13:41:00,2010-05-25 11:07:00,10,2252,6286.54,628.654,167
17231,2009-12-07 16:38:00,2010-11-15 15:03:00,15,1996,4022.72,268.1813333333333,342
17233,2009-12-15 12:03:00,2010-09-17 13:20:00,2,167,369.98,184.99,276
17235,2010-06-04 17:01:00,2010-12-02 13:38:00,7,747,1354.82,193.54571428571427,180
17236,2010-03-07 13:00:00,2010-10-25 11:43:00,6,330,1013.13,168.855,231
17237,2010-11-23 11:45:00,2010-11-29 11:51:00,2,310,687.39,343.695,6
17238,2009-12-01 10:59:00,2010-12-03 15:10:00,17,1898,4038.45,237.55588235294118,367
17239,2010-07-01 10:53:00,2010-11-17 15:28:00,3,365,806.95,268.98333333333335,139
17240,2010-04-22 15:44:00,2010-04-22 15:44:00,1,108,130.6,130.6,0
17241,2010-02-15 14:47:00,2010-11-19 13:01:00,12,865,2744.14,228.67833333333337,276
17242,2010-01-24 10:27:00,2010-09-09 10:44:00,3,848,1754.24,584.7466666666666,228
17243,2009-12-01 15:36:00,2010-12-05 10:03:00,44,4828,12213.01,277.5684090909091,368
17244,2009-12-06 11:27:00,2010-11-21 13:53:00,4,803,871.14,217.785,350
17245,2010-01-19 15:39:00,2010-01-19 15:39:00,1,232,200.18,200.18,0
17246,2009-12-01 17:45:00,2010-06-11 12:36:00,2,36,38.92,19.46,191
17248,2010-08-15 11:55:00,2010-08-15 11:55:00,1,79,227.51,227.51,0
17249,2010-10-07 11:33:00,2010-10-07 11:33:00,1,79,68.03,68.03,0
17251,2009-12-15 10:36:00,2010-11-22 10:42:00,2,269,529.15,264.57500000000005,342
17254,2010-11-03 14:00:00,2010-11-03 14:00:00,1,146,198.29,198.29,0
17255,2010-09-19 15:53:00,2010-11-14 14:56:00,2,362,500.72,250.35999999999999,55
17256,2010-04-18 13:40:00,2010-08-15 13:19:00,3,158,258.93,86.31,118
17257,2010-09-29 12:49:00,2010-09-29 12:51:00,2,188,192.73,96.36500000000001,0
17258,2010-02-12 15:51:00,2010-11-08 12:37:00,2,188,417.3,208.65000000000003,268
17259,2010-02-22 13:38:00,2010-12-06 12:55:00,5,748,1285.97,257.194,286
17260,2010-10-24 13:21:00,2010-10-24 13:21:00,1,23,120.95,120.95,0
17261,2010-07-18 11:49:00,2010-07-18 11:49:00,1,98,230.44,230.44,0
17262,2009-12-15 11:26:00,2010-12-08 13:30:00,7,342,1504.26,214.89428571428576,358
17264,2010-10-11 12:52:00,2010-10-11 12:52:00,1,227,279.59,279.59,0
17266,2010-03-09 10:42:00,2010-07-28 16:39:00,2,91,207.09,103.54499999999999,141
17268,2009-12-08 11:46:00,2010-09-20 12:34:00,7,551,970.25,138.60714285714286,286
17269,2010-11-19 11:12:00,2010-11-19 11:12:00,1,336,537.46,537.46,0
17270,2009-12-07 17:18:00,2010-08-27 14:09:00,2,421,604.4,302.2,262
17271,2009-12-03 13:49:00,2009-12-03 13:49:00,1,117,210.39,210.39,0
17273,2010-10-11 15:57:00,2010-10-11 15:57:00,1,133,141.12,141.12,0
17274,2010-11-09 12:06:00,2010-11-09 12:06:00,1,194,465.4,465.4,0
17275,2010-11-21 13:26:00,2010-11-21 13:26:00,1,72,114.52,114.52,0
17276,2010-11-02 16:20:00,2010-11-02 16:20:00,1,189,508.39,508.39,0
17278,2010-05-23 13:49:00,2010-05-23 13:49:00,1,16,25.2,25.2,0
17280,2010-09-27 16:46:00,2010-09-27 16:46:00,1,74,118.85999999999999,118.85999999999999,0
17281,2010-02-04 13:00:00,2010-11-30 18:05:00,6,295,797.8499999999999,132.975,299
17282,2010-06-09 12:07:00,2010-09-09 19:23:00,2,474,636.25,318.125,92
17283,2010-11-26 11:53:00,2010-11-26 11:53:00,1,179,188.46,188.46,0
17284,2010-09-20 16:18:00,2010-11-15 17:14:00,2,707,1140.58,570.29,56
17285,2010-02-14 14:10:00,2010-03-21 13:38:00,2,140,428.34,214.17000000000002,34
17286,2010-11-04 13:43:00,2010-11-04 13:52:00,2,253,241.56,120.78,0
17287,2009-12-03 12:45:00,2010-12-07 12:43:00,16,1542,3047.85,190.490625,368
17288,2010-11-10 14:44:00,2010-11-14 13:42:00,4,503,1080.25,270.0625,3
17289,2010-03-08 12:52:00,2010-11-28 13:40:00,6,740,1134.98,189.16333333333333,265
17290,2009-12-13 13:28:00,2010-11-23 11:13:00,6,743,976.2,162.70000000000002,344
17292,2010-05-09 14:52:00,2010-08-24 17:14:00,2,131,271.75,135.875,107
17293,2009-12-03 15:09:00,2010-11-10 16:31:00,8,1094,1899.1200000000001,237.39000000000001,342
17294,2010-02-08 14:21:00,2010-02-08 16:12:00,2,297,467.78999999999996,233.89499999999998,0
17296,2009-12-09 14:01:00,2009-12-09 14:01:00,1,216,338.13,338.13,0
17298,2010-03-08 08:56:00,2010-11-30 17:55:00,3,467,459.14,153.04666666666665,267
17299,2010-08-15 16:00:00,2010-09-26 13:40:00,2,256,346.97,173.485,41
17300,2010-08-15 11:02:00,2010-11-14 10:56:00,2,467,393.64,196.82,90
17301,2010-03-25 13:16:00,2010-03-25 13:16:00,1,80,132.8,132.8,0
17304,2010-06-23 16:23:00,2010-06-23 16:23:00,1,73,111.5,111.5,0
17305,2010-03-01 12:47:00,2010-03-01 12:47:00,1,1006,2135.46,2135.46,0
17306,2010-11-01 11:38:00,2010-11-11 12:44:00,2,2256,1151.04,575.52,10
17307,2010-01-19 16:38:00,2010-11-09 13:40:00,11,3667,3999.8900000000003,363.6263636363637,293
17308,2010-09-13 09:35:00,2010-11-11 13:19:00,2,5148,4511.76,2255.88,59
17309,2010-02-04 15:49:00,2010-11-23 13:47:00,2,152,247.84,123.92,291
17310,2010-06-23 11:38:00,2010-11-17 16:00:00,2,402,1025.1,512.55,147
17311,2010-02-03 12:38:00,2010-11-12 12:38:00,4,1750,2181.71,545.4275,282
17314,2009-12-03 11:25:00,2010-11-11 13:52:00,9,1767,2376.51,264.0566666666667,343
17315,2010-09-27 12:45:00,2010-11-29 15:36:00,5,1236,3358.34,671.668,63
17316,2010-10-15 14:35:00,2010-10-15 14:35:00,1,44,124.45,124.45,0
17318,2009-12-14 13:11:00,2009-12-14 13:11:00,1,60,164.28,164.28,0
17319,2010-02-08 15:47:00,2010-02-08 15:47:00,1,14,29.1,29.1,0
17320,2010-01-21 16:29:00,2010-12-06 15:38:00,4,758,1695.15,423.7875,318
17321,2010-05-11 12:10:00,2010-11-10 12:56:00,4,444,1040.32,260.08,183
17322,2009-12-03 11:46:00,2010-11-28 14:41:00,5,631,922.59,184.518,360
17323,2010-01-10 11:58:00,2010-10-28 19:59:00,5,666,644.52,128.904,291
17324,2009-12-18 15:29:00,2010-12-08 12:45:00,9,693,1311.64,145.73777777777778,354
17325,2010-03-08 11:31:00,2010-10-25 09:20:00,2,405,512.77,256.385,230
17326,2010-06-28 14:05:00,2010-10-27 15:38:00,2,140,321.95,160.975,121
17327,2010-05-26 11:20:00,2010-10-26 09:54:00,2,59,152.35,76.175,152
17328,2010-02-04 17:11:00,2010-02-04 17:11:00,1,86,104.7,104.7,0
17329,2009-12-03 16:09:00,2009-12-08 16:57:00,3,290,481.32,160.44000000000003,5
17330,2010-03-02 09:20:00,2010-06-13 12:34:00,2,2,59.900000000000006,29.950000000000003,103
17332,2010-02-21 14:41:00,2010-06-29 16:10:00,5,794,838.27,167.654,128
17334,2010-10-29 12:16:00,2010-10-29 12:16:00,1,251,328.13,328.13,0
17335,2010-01-24 11:15:00,2010-11-21 10:17:00,2,216,508.0,254.0,300
17336,2010-08-24 15:37:00,2010-08-24 15:37:00,1,48,81.12,81.12,0
17338,2010-03-10 16:09:00,2010-11-29 16:13:00,9,2751,5498.64,610.96,264
17339,2010-07-18 13:08:00,2010-12-09 14:44:00,2,36,119.0,59.5,144
17340,2010-02-14 14:54:00,2010-12-08 15:56:00,8,5243,10051.53,1256.4412499999999,297
17341,2010-06-17 18:17:00,2010-12-08 12:46:00,3,680,1108.47,369.49,173
17342,2010-02-08 09:16:00,2010-11-25 11:07:00,4,521,1227.54,306.885,290
17343,2009-12-03 18:30:00,2010-11-28 10:33:00,5,398,1066.3,213.26,359
17344,2009-12-11 12:31:00,2009-12-11 12:31:00,1,147,307.54,307.54,0
17345,2009-12-01 16:17:00,2010-11-29 11:54:00,6,1667,1066.94,177.82333333333335,362
17346,2010-04-18 12:18:00,2010-12-01 14:34:00,12,1996,2646.44,220.53666666666666,227
17348,2010-03-10 12:13:00,2010-09-28 10:49:00,4,1392,1316.8899999999999,329.2225,201
17349,2010-03-18 14:26:00,2010-11-24 15:09:00,4,728,741.5,185.375,251
17350,2010-02-01 15:38:00,2010-11-10 16:15:00,3,421,619.971,206.657,282
17351,2009-12-10 18:43:00,2010-10-08 15:40:00,9,270,1401.08,155.67555555555555,301
17352,2010-01-12 16:13:00,2010-01-12 16:13:00,1,15,36.25,36.25,0
17353,2010-03-25 12:52:00,2010-08-05 08:54:00,2,968,1502.0,751.0,132
17354,2010-10-07 13:22:00,2010-10-07 13:42:00,3,1529,1750.3999999999999,583.4666666666666,0
17355,2010-11-18 13:18:00,2010-11-18 13:18:00,1,257,285.11,285.11,0
17356,2010-01-20 12:14:00,2010-06-03 10:25:00,4,759,768.25,192.0625,133
17358,2010-02-24 16:42:00,2010-11-28 13:21:00,3,240,500.2,166.73333333333332,276
17359,2010-03-01 14:48:00,2010-03-01 14:48:00,1,76,156.6,156.6,0
17360,2010-10-01 12:07:00,2010-11-19 12:00:00,3,301,645.59,215.1966666666667,48
17361,2010-02-01 14:30:00,2010-02-01 14:33:00,2,226,392.44,196.22,0
17362,2010-01-06 10:53:00,2010-11-04 12:39:00,5,358,711.8100000000001,142.362,302
17363,2010-11-02 17:25:00,2010-11-09 17:11:00,3,523,940.86,313.62,6
17364,2009-12-07 15:28:00,2010-11-28 15:47:00,17,4812,7589.24,446.4258823529412,356
17365,2010-02-01 11:56:00,2010-11-18 10:19:00,7,3279,3423.42,489.06,289
17366,2010-09-09 19:46:00,2010-10-03 16:04:00,2,510,1096.24,548.12,23
17368,2009-12-15 17:45:00,2010-11-29 15:48:00,6,952,913.47,152.245,348
17369,2010-09-10 09:49:00,2010-09-10 09:49:00,1,1152,979.1999999999999,979.1999999999999,0
17371,2009-12-08 12:25:00,2010-03-26 14:01:00,3,131,238.66,79.55333333333333,108
17372,2009-12-03 18:41:00,2010-11-23 11:12:00,20,1127,3034.88,151.744,354
17373,2010-02-28 14:17:00,2010-10-17 13:35:00,3,330,520.58,173.52666666666667,230
17374,2010-11-09 17:14:00,2010-11-09 17:14:00,1,70,231.34,231.34,0
17375,2010-10-04 09:14:00,2010-10-04 09:14:00,1,113,260.45,260.45,0
17376,2010-07-05 11:11:00,2010-10-31 10:42:00,2,158,250.44,125.22,117
17377,2009-12-02 12:39:00,2010-12-09 10:42:00,60,5513,14218.49,236.97483333333332,371
17378,2010-11-30 18:46:00,2010-11-30 18:46:00,1,1,10.95,10.95,0
17380,2010-06-23 11:24:00,2010-10-01 16:42:00,3,252,645.0,215.0,100
17381,2010-06-09 12:55:00,2010-12-06 09:45:00,12,20118,19726.76,1643.8966666666665,179
17382,2010-05-19 11:33:00,2010-09-30 10:53:00,7,432,836.88,119.55428571428571,133
17383,2010-09-12 14:54:00,2010-09-12 14:54:00,1,12,110.69999999999999,110.69999999999999,0
17384,2010-08-29 16:01:00,2010-08-29 16:01:00,1,33,171.15,171.15,0
17386,2010-11-19 13:40:00,2010-11-19 13:40:00,1,53,126.35000000000001,126.35000000000001,0
17388,2009-12-10 11:45:00,2010-10-15 10:39:00,7,1499,1432.01,204.57285714285715,308
17389,2009-12-04 12:06:00,2010-11-30 12:21:00,27,10270,25391.0,940.4074074074074,361
17390,2010-10-15 11:29:00,2010-10-15 11:29:00,1,49,149.3,149.3,0
17392,2010-09-15 16:17:00,2010-09-15 16:17:00,1,173,168.65,168.65,0
17393,2010-08-08 15:53:00,2010-10-25 11:10:00,2,238,381.15,190.57500000000002,77
17395,2010-07-19 15:34:00,2010-07-19 15:34:00,1,66,97.5,97.5,0
17396,2010-09-24 13:04:00,2010-12-03 09:45:00,7,414,1476.3,210.9,69
17397,2010-10-19 13:20:00,2010-10-19 13:20:00,1,443,536.77,536.77,0
17400,2009-12-17 15:41:00,2010-05-07 17:49:00,3,1102,2547.09,849.0300000000001,141
17401,2010-06-16 16:54:00,2010-06-16 16:54:00,1,34,114.85,114.85,0
17402,2009-12-16 17:40:00,2010-12-05 15:06:00,12,870,2462.33,205.19416666666666,353
17403,2010-09-15 12:29:00,2010-09-15 12:29:00,1,77,118.95,118.95,0
17404,2010-01-07 11:31:00,2010-10-26 15:48:00,8,17931,15874.3,1984.2875,292
17406,2009-12-06 13:45:00,2010-12-08 10:35:00,11,1337,2704.63,245.87545454545455,366
17407,2010-10-24 11:57:00,2010-10-24 11:57:00,1,426,552.9,552.9,0
17408,2010-07-13 14:02:00,2010-07-27 13:17:00,2,160,283.44000000000005,141.72000000000003,13
17409,2009-12-11 12:17:00,2010-10-14 10:10:00,8,3984,7021.66,877.7075,306
17411,2009-12-03 12:02:00,2010-11-18 11:55:00,2,302,646.44,323.22,349
17412,2009-12-02 13:51:00,2010-12-02 16:29:00,10,1866,3159.46,315.946,365
17413,2010-05-19 11:11:00,2010-10-31 12:33:00,2,302,560.14,280.07,165
17414,2009-12-03 16:49:00,2010-10-12 16:53:00,4,4156,1471.52,367.88,313
17416,2009-12-14 16:29:00,2010-11-11 12:47:00,15,4467,10405.03,693.6686666666667,331
17417,2010-06-09 10:00:00,2010-06-09 10:00:00,1,76,164.18,164.18,0
17418,2010-11-17 13:42:00,2010-11-17 13:42:00,1,232,206.60000000000002,206.60000000000002,0
17419,2010-01-25 13:19:00,2010-12-07 15:04:00,8,1211,2273.95,284.24375,316
17420,2010-11-03 13:09:00,2010-12-01 09:56:00,4,234,485.6,121.4,27
17421,2009-12-04 15:43:00,2010-11-18 16:57:00,3,807,1059.41,353.1366666666667,349
17422,2010-06-23 10:19:00,2010-11-23 10:24:00,5,1285,1615.39,323.07800000000003,153
17423,2010-11-11 12:26:00,2010-11-11 12:26:00,1,331,420.54,420.54,0
17426,2010-02-17 13:39:00,2010-09-13 12:35:00,7,2093,3040.51,434.3585714285714,207
17428,2009-12-01 17:28:00,2010-12-06 09:37:00,18,8030,14562.91,809.0505555555555,369
17429,2010-10-06 12:30:00,2010-11-08 13:28:00,2,662,832.54,416.27,33
17430,2010-08-17 11:52:00,2010-12-09 13:05:00,3,325,469.40999999999997,156.47,114
17432,2009-12-03 19:13:00,2010-11-19 17:01:00,7,809,1385.6299999999999,197.94714285714284,350
17433,2010-11-19 13:37:00,2010-11-19 13:37:00,1,120,266.8,266.8,0
17435,2010-10-24 13:55:00,2010-10-24 13:55:00,1,195,331.35,331.35,0
17436,2009-12-07 12:31:00,2010-10-27 13:43:00,3,88,317.76,105.92,324
17437,2010-06-28 11:11:00,2010-06-28 11:11:00,1,284,373.17,373.17,0
17438,2010-03-08 16:53:00,2010-09-21 14:12:00,4,450,1034.32,258.58000000000004,196
17439,2010-02-22 12:48:00,2010-02-22 12:48:00,1,370,325.74,325.74,0
17440,2010-06-08 14:40:00,2010-06-08 14:40:00,1,36,137.16,137.16,0
17441,2009-12-07 13:32:00,2009-12-07 13:32:00,1,245,293.35,293.35,0
17442,2010-02-15 15:54:00,2010-11-23 14:46:00,9,1638,2371.74,263.52666666666664,280
17448,2010-03-04 17:29:00,2010-07-30 14:07:00,46,11548,14556.97,316.45586956521737,147
17449,2009-12-09 14:16:00,2010-11-17 13:50:00,6,1413,2430.29,405.04833333333335,342
17450,2010-09-27 16:59:00,2010-12-07 09:43:00,7,14727,52422.3,7488.900000000001,70
17454,2010-01-15 15:40:00,2010-09-03 10:43:00,6,484,1030.41,171.735,230
17456,2010-09-09 15:28:00,2010-12-09 15:23:00,2,508,975.5600000000001,487.78000000000003,90
17457,2009-12-07 14:52:00,2010-11-25 13:05:00,9,1869,4247.11,471.90111111111105,352
17458,2010-11-23 11:43:00,2010-11-23 11:43:00,1,112,213.08,213.08,0
17460,2010-01-22 13:25:00,2010-12-02 15:14:00,12,744,1605.8400000000001,133.82000000000002,314
17463,2010-04-29 17:57:00,2010-05-28 10:04:00,2,395,661.5,330.75,28
17464,2010-03-30 13:15:00,2010-07-05 13:24:00,2,432,710.98,355.49,97
17465,2009-12-03 13:25:00,2010-10-10 11:56:00,7,1477,2542.79,363.2557142857143,310
17467,2010-11-09 12:58:00,2010-11-09 12:58:00,1,20,102.6,102.6,0
17468,2010-11-29 17:25:00,2010-11-29 17:25:00,1,68,57.8,57.8,0
17469,2009-12-16 15:06:00,2010-11-04 17:38:00,12,1517,3180.28,265.02333333333337,323
17470,2010-07-19 16:16:00,2010-12-07 09:57:00,7,1168,1679.8,239.97142857142856,140
17471,2010-08-22 11:53:00,2010-08-22 11:53:00,1,153,321.65000000000003,321.65000000000003,0
17472,2010-03-21 13:27:00,2010-03-21 13:27:00,1,96,224.81,224.81,0
17473,2010-09-09 19:03:00,2010-10-27 11:45:00,2,270,607.0,303.5,47
17474,2010-04-19 10:43:00,2010-04-19 10:43:00,1,200,1047.0,1047.0,0
17476,2009-12-02 12:09:00,2010-11-09 10:21:00,2,224,489.86,244.93,341
17477,2010-03-02 11:53:00,2010-04-06 10:06:00,2,225,1144.3,572.15,34
17478,2010-03-16 14:19:00,2010-10-27 15:01:00,2,516,1272.8,636.4000000000001,225
17479,2010-03-17 09:26:00,2010-03-17 09:26:00,1,266,389.26000000000005,389.26000000000005,0
17480,2010-09-21 12:31:00,2010-09-21 12:31:00,1,255,390.21,390.21,0
17482,2010-05-10 14:10:00,2010-08-09 15:33:00,2,241,778.19,389.095,91
17483,2010-10-21 12:43:00,2010-10-21 12:43:00,1,74,177.69,177.69,0
17484,2010-03-25 16:17:00,2010-05-12 15:41:00,2,339,209.57,104.785,47
17487,2009-12-11 15:06:00,2009-12-11 15:06:00,1,37,160.55,160.55,0
17488,2010-03-08 14:07:00,2010-03-08 14:07:00,1,136,336.5,336.5,0
17490,2010-05-19 12:40:00,2010-11-16 18:47:00,2,397,658.18,329.09000000000003,181
17491,2010-04-28 11:57:00,2010-12-07 12:18:00,8,1617,2422.2000000000003,302.77500000000003,223
17492,2010-07-09 13:27:00,2010-08-18 15:10:00,2,295,747.85,373.925,40
17493,2010-11-19 16:57:00,2010-11-19 16:57:00,1,62,100.91000000000001,100.91000000000001,0
17494,2010-07-26 10:06:00,2010-07-26 10:06:00,1,26,54.699999999999996,54.699999999999996,0
17495,2010-11-14 11:50:00,2010-11-14 11:50:00,1,138,309.16,309.16,0
17496,2010-01-14 13:36:00,2010-05-25 10:25:00,3,596,1141.84,380.6133333333334,130
17497,2010-04-08 08:01:00,2010-11-14 14:17:00,2,59,287.25,143.625,220
17499,2010-05-27 09:59:00,2010-05-27 09:59:00,1,375,718.51,718.51,0
17504,2010-02-08 09:22:00,2010-11-24 09:49:00,9,3853,6568.09,729.7877777777778,289
17505,2010-04-13 16:33:00,2010-06-07 12:10:00,3,686,1289.64,429.88000000000005,54
17508,2009-12-07 11:46:00,2010-11-23 12:22:00,7,2602,4191.92,598.8457142857143,351
17510,2010-10-15 10:20:00,2010-10-15 10:20:00,1,208,206.07999999999998,206.07999999999998,0
17511,2009-12-02 10:52:00,2010-12-07 09:51:00,31,55107,84541.17,2727.1345161290324,369
17512,2009-12-10 19:35:00,2010-09-13 10:46:00,8,2681,2542.83,317.85375,276
17513,2010-08-17 15:08:00,2010-10-27 11:13:00,2,186,645.6,322.8,70
17514,2010-02-08 14:00:00,2010-02-08 14:00:00,1,160,334.18,334.18,0
17515,2010-06-07 13:29:00,2010-11-10 13:47:00,5,285,978.4399999999999,195.688,156
17516,2010-11-26 12:50:00,2010-11-26 12:50:00,1,111,189.47,189.47,0
17518,2010-03-28 13:31:00,2010-10-10 12:40:00,2,267,329.42,164.71,195
