CustomerID,Frequency,Monetary,LastPurchase,Recency,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Cluster
16896,1,103.95,2010-06-02 15:40:00,190,1,1,1,3,Lost,1
16898,3,507.56,2010-12-06 12:23:00,3,4,3,2,9,Average,3
16899,2,439.46,2010-11-26 11:28:00,13,4,2,2,8,Potential,3
16901,1,204.26,2009-12-10 16:30:00,364,1,1,1,3,Lost,1
16903,2,689.04,2010-11-24 14:55:00,15,4,2,2,8,Potential,3
16904,7,1378.1,2010-12-07 13:30:00,2,4,4,3,11,Loyal,3
16905,11,1931.72,2010-12-03 10:43:00,6,4,4,4,12,Champions,3
16906,3,869.03,2010-10-07 15:01:00,63,2,3,3,8,AtRisk,3
16907,5,726.25,2010-12-09 16:52:00,0,4,4,3,11,Loyal,3
16908,1,252.59,2009-12-17 13:35:00,357,1,1,1,3,Lost,1
16911,2,255.25,2010-03-14 12:18:00,270,1,2,1,4,Lost,1
16912,4,1904.93,2010-10-14 14:11:00,56,2,3,4,9,AtRisk,3
16913,2,310.47,2010-02-26 12:09:00,286,1,2,2,5,Lost,1
16915,5,921.5,2010-11-18 08:31:00,21,3,4,3,10,Loyal,3
16916,3,547.14,2010-12-02 13:14:00,7,4,3,2,9,Average,3
16917,1,1466.31,2010-03-17 15:24:00,267,1,1,3,5,Lost,1
16918,10,2144.47,2010-10-13 15:37:00,57,2,4,4,10,AtRisk,3
16919,14,2529.46,2010-12-06 12:52:00,3,4,4,4,12,Champions,3
16920,1,355.45,2010-10-24 14:07:00,46,3,1,2,6,New,3
16921,2,276.88,2010-09-23 14:08:00,77,2,2,1,5,Lost,3
16922,1,611.08,2010-05-16 11:24:00,207,1,1,2,4,Lost,1
16923,13,6130.75,2010-11-29 13:59:00,10,4,4,4,12,Champions,0
16925,1,125.65,2010-06-17 15:03:00,175,1,1,1,3,Lost,1
16926,5,1191.1,2010-12-03 13:42:00,6,4,4,3,11,Loyal,3
16928,13,1265.63,2010-12-01 15:21:00,8,4,4,3,11,Loyal,3
16931,3,629.4,2010-12-05 11:40:00,4,4,3,2,9,Average,3
16932,2,278.77,2010-10-12 14:14:00,58,2,2,1,5,Lost,3
16933,7,2618.02,2010-11-15 14:36:00,24,3,4,4,11,Loyal,3
16934,4,1160.06,2010-11-21 11:39:00,18,3,3,3,9,Loyal,3
16935,3,535.1,2010-11-23 09:16:00,16,4,3,2,9,Average,3
16936,1,288.49,2010-11-19 11:54:00,20,3,1,1,5,New,3
16937,1,202.1,2010-07-28 17:56:00,134,2,1,1,4,Lost,3
16938,5,4306.8,2010-11-23 13:01:00,16,4,4,4,12,Champions,3
16939,3,449.0,2010-08-08 12:24:00,123,2,3,2,7,Average,3
16940,5,3377.78,2010-09-15 12:53:00,85,2,4,4,10,AtRisk,3
16941,1,33.0,2010-04-07 11:13:00,246,1,2,1,4,Lost,1
16943,2,482.76,2010-06-18 11:16:00,174,1,2,2,5,Lost,1
16944,1,101.36,2010-04-09 11:03:00,244,1,2,1,4,Lost,1
16945,14,4202.66,2010-11-11 12:19:00,28,3,4,4,11,Loyal,3
16946,5,1222.04,2010-11-21 14:06:00,18,3,4,3,10,Loyal,3
16947,4,548.73,2010-09-03 12:22:00,97,2,3,2,7,Average,3
16948,4,433.75,2010-10-06 13:08:00,64,2,3,2,7,Average,3
16950,8,2605.81,2010-12-07 15:20:00,2,4,4,4,12,Champions,3
16952,3,631.17,2010-09-24 15:35:00,76,2,3,2,7,Average,3
16954,11,3996.8,2010-11-25 14:57:00,14,4,4,4,12,Champions,3
16955,4,790.74,2010-12-06 10:38:00,3,4,3,3,10,Loyal,3
16958,1,809.44,2010-09-30 14:25:00,70,2,2,3,7,Lost,3
16960,5,1536.38,2010-11-14 12:17:00,25,3,4,3,10,Loyal,3
16961,2,560.39,2010-11-16 16:37:00,23,3,2,2,7,New,3
16962,1,251.04,2010-10-26 11:36:00,44,3,2,1,6,New,3
16964,2,207.85,2009-12-06 12:53:00,368,1,2,1,4,Lost,1
16970,1,71.4,2010-03-23 13:50:00,261,1,2,1,4,Lost,1
16972,2,786.25,2010-11-22 10:59:00,17,4,2,3,9,Potential,3
16973,1,127.0,2010-11-18 13:56:00,21,3,2,1,6,New,3
16974,2,365.5,2010-07-05 10:18:00,157,1,2,2,5,Lost,1
16975,3,926.12,2010-10-12 17:53:00,58,2,3,3,8,AtRisk,3
16977,4,496.0,2010-11-09 13:17:00,30,3,3,2,8,Average,3
16978,2,424.55,2010-02-11 16:33:00,301,1,2,2,5,Lost,1
16979,3,1007.74,2010-11-21 13:23:00,18,3,3,3,9,Loyal,3
16980,1,394.37,2010-10-07 14:05:00,63,2,2,2,6,Lost,3
16983,5,1778.97,2010-12-05 12:34:00,4,4,4,4,12,Champions,3
16984,7,6273.45,2010-10-31 16:26:00,39,3,4,4,11,Loyal,3
16985,13,5459.04,2010-11-28 12:12:00,11,4,4,4,12,Champions,3
16986,9,3015.55,2010-09-20 15:00:00,80,2,4,4,10,AtRisk,3
16987,4,910.85,2010-11-28 15:24:00,11,4,3,3,10,Loyal,3
16988,1,256.55,2010-11-25 09:22:00,14,4,2,1,7,Potential,3
16990,1,165.0,2010-10-13 11:42:00,57,2,2,1,5,Lost,3
16991,1,1041.21,2010-10-14 14:08:00,56,2,2,3,7,Lost,3
16992,8,3862.19,2010-11-17 15:21:00,22,3,4,4,11,Loyal,3
16993,2,1950.95,2010-09-02 12:16:00,98,2,2,4,8,Lost,3
16996,3,666.6500000000001,2010-11-22 14:33:00,17,4,3,2,9,Average,3
16998,1,107.0,2010-09-21 14:39:00,79,2,2,1,5,Lost,3
17000,2,406.3,2010-11-08 13:35:00,31,3,2,2,7,New,3
17001,8,2651.23,2010-11-28 12:25:00,11,4,4,4,12,Champions,3
17002,4,1077.82,2010-09-22 13:51:00,78,2,3,3,8,AtRisk,3
17003,4,830.16,2010-11-02 13:15:00,37,3,3,3,9,Loyal,3
17004,2,1012.22,2010-11-12 13:17:00,27,3,2,3,8,Average,3
17005,2,742.36,2010-08-26 10:57:00,105,2,2,3,7,Lost,3
17006,4,854.54,2010-11-12 13:43:00,27,3,3,3,9,Loyal,3
17007,1,230.17,2010-09-28 13:51:00,72,2,2,1,5,Lost,3
17008,1,81.36,2010-10-06 15:19:00,64,2,2,1,5,Lost,3
17009,1,242.06,2010-06-06 16:01:00,186,1,2,1,4,Lost,1
17011,2,400.8,2010-03-02 13:50:00,282,1,2,2,5,Lost,1
17012,1,384.16,2009-12-14 17:34:00,360,1,2,2,5,Lost,1
17016,1,552.4,2010-05-12 12:32:00,211,1,2,2,5,Lost,1
17017,13,5416.349999999999,2010-12-09 15:35:00,0,4,4,4,12,Champions,3
17018,4,1367.6,2010-11-17 14:23:00,22,3,3,3,9,Loyal,3
17019,8,2739.59,2010-12-06 12:55:00,3,4,4,4,12,Champions,3
17020,2,935.62,2010-06-15 13:06:00,177,1,2,3,6,Lost,1
17021,6,1182.22,2010-09-23 20:01:00,77,2,4,3,9,AtRisk,3
17022,1,189.0,2010-10-03 10:27:00,67,2,2,1,5,Lost,3
17023,3,800.18,2010-10-18 15:37:00,52,3,3,3,9,Loyal,3
17025,4,1152.87,2010-12-01 15:46:00,8,4,3,3,10,Loyal,3
17026,2,54.15,2010-12-05 12:47:00,4,4,2,1,7,Potential,3
17027,3,436.82,2010-09-19 14:11:00,81,2,3,2,7,Average,3
17028,3,1593.83,2010-05-07 15:33:00,216,1,3,3,7,AtRisk,1
17029,5,1421.3,2010-11-22 10:46:00,17,4,4,3,11,Loyal,3
17031,4,2393.5,2010-11-26 15:17:00,13,4,3,4,11,Loyal,3
17032,8,3004.6,2010-06-10 12:16:00,182,1,4,4,9,AtRisk,1
17033,1,302.65000000000003,2010-11-07 12:55:00,32,3,2,1,6,New,3
17034,2,538.4,2010-10-26 14:00:00,44,3,2,2,7,New,3
17035,2,180.06,2010-04-27 14:11:00,226,1,2,1,4,Lost,1
17036,1,176.9,2010-11-21 14:26:00,18,3,2,1,6,New,3
17038,1,630.77,2010-10-20 16:04:00,50,3,2,2,7,New,3
17039,1,1954.99,2010-04-14 12:56:00,239,1,2,4,7,Lost,1
17040,1,13.52,2010-06-07 15:08:00,185,1,2,1,4,Lost,1
17041,3,604.71,2010-11-07 12:56:00,32,3,3,2,8,Average,3
17043,4,881.37,2010-11-29 15:06:00,10,4,3,3,10,Loyal,3
17044,11,11013.82,2010-11-30 10:48:00,9,4,4,4,12,Champions,0
17045,2,488.24,2010-11-28 13:09:00,11,4,2,2,8,Potential,3
17046,4,1264.05,2010-09-21 13:40:00,79,2,3,3,8,AtRisk,3
17047,3,1188.33,2010-10-04 09:14:00,66,2,3,3,8,AtRisk,3
17048,4,1146.33,2010-09-28 16:50:00,72,2,3,3,8,AtRisk,3
17049,10,4287.5,2010-11-29 13:00:00,10,4,4,4,12,Champions,3
17050,5,1462.95,2010-11-29 17:20:00,10,4,4,3,11,Loyal,3
17051,3,467.25,2010-09-19 15:09:00,81,2,3,2,7,Average,3
17055,1,239.55,2010-09-20 12:21:00,80,2,2,1,5,Lost,3
17056,1,128.60000000000002,2009-12-01 12:55:00,373,1,2,1,4,Lost,1
17057,1,294.74,2010-04-22 19:21:00,231,1,2,1,4,Lost,1
17059,5,2507.49,2010-12-05 12:35:00,4,4,4,4,12,Champions,3
17062,4,669.85,2010-12-09 12:37:00,0,4,3,2,9,Average,3
17063,6,2177.39,2010-10-28 15:59:00,42,3,4,4,11,Loyal,3
17065,2,194.7,2010-03-12 11:41:00,272,1,2,1,4,Lost,1
17066,1,228.34,2009-12-13 13:24:00,361,1,2,1,4,Lost,1
17067,3,454.54,2009-12-15 08:39:00,359,1,3,2,6,Average,1
17068,27,4608.94,2010-12-06 13:58:00,3,4,4,4,12,Champions,0
17069,6,3084.58,2010-12-01 16:49:00,8,4,4,4,12,Champions,3
17070,1,133.18,2010-10-25 15:57:00,45,3,2,1,6,New,3
17071,4,1372.17,2010-11-23 11:47:00,16,4,3,3,10,Loyal,3
17072,1,282.05,2010-03-24 16:33:00,260,1,2,1,4,Lost,1
17074,1,203.05,2010-05-26 12:04:00,197,1,2,1,4,Lost,1
17075,6,1407.61,2010-10-06 13:24:00,64,2,4,3,9,AtRisk,3
17076,3,401.67,2010-11-12 10:51:00,27,3,3,2,8,Average,3
17077,1,306.0,2010-05-10 16:36:00,213,1,2,1,4,Lost,1
17080,5,669.91,2010-11-25 17:55:00,14,4,4,2,10,Average,3
17081,4,674.23,2010-11-09 12:44:00,30,3,3,2,8,Average,3
17082,4,2728.18,2010-11-10 09:19:00,29,3,3,4,10,Loyal,3
17083,6,2644.01,2010-10-26 08:41:00,44,3,4,4,11,Loyal,3
17084,1,2253.22,2010-11-08 14:20:00,31,3,2,4,9,Average,3
17085,23,6324.76,2010-11-28 11:49:00,11,4,4,4,12,Champions,0
17087,1,221.53,2009-12-02 10:41:00,372,1,2,1,4,Lost,1
17089,1,128.45,2010-11-18 15:33:00,21,3,2,1,6,New,3
17090,6,1105.53,2010-11-30 10:49:00,9,4,4,3,11,Loyal,3
17091,11,3983.34,2010-12-07 09:55:00,2,4,4,4,12,Champions,3
17092,7,3817.18,2010-09-28 14:27:00,72,2,4,4,10,AtRisk,3
17093,1,235.88,2010-04-26 10:22:00,227,1,2,1,4,Lost,1
17094,1,100.2,2010-10-12 10:48:00,58,2,2,1,5,Lost,3
17095,4,1248.09,2010-10-05 09:45:00,65,2,3,3,8,AtRisk,3
17096,7,2737.05,2010-11-21 12:59:00,18,3,4,4,11,Loyal,3
17097,2,386.03,2010-12-09 14:55:00,0,4,2,2,8,Potential,3
17098,3,591.0699999999999,2010-11-23 12:13:00,16,4,3,2,9,Average,3
17099,1,582.17,2010-06-24 16:25:00,168,1,2,2,5,Lost,1
17101,3,885.3199999999999,2010-11-10 10:15:00,29,3,3,3,9,Loyal,3
17103,1,424.3,2009-12-17 14:08:00,357,1,2,2,5,Lost,1
17104,1,474.03,2010-10-12 12:21:00,58,2,2,2,6,Lost,3
17106,1,491.23,2010-11-15 14:11:00,24,3,2,2,7,New,3
17107,4,5259.99,2010-11-07 13:50:00,32,3,3,4,10,Loyal,3
17108,1,174.95,2010-02-14 12:22:00,298,1,2,1,4,Lost,1
17109,2,410.42,2010-10-29 15:56:00,41,3,2,2,7,New,3
17110,2,347.4,2010-07-07 12:21:00,155,1,2,2,5,Lost,1
17111,1,227.97,2010-10-10 15:21:00,60,2,2,1,5,Lost,3
17112,1,205.17,2010-07-25 11:14:00,137,1,2,1,4,Lost,3
17113,6,2322.59,2010-05-14 13:59:00,209,1,4,4,9,AtRisk,1
17115,4,1923.99,2010-06-09 11:10:00,183,1,3,4,8,AtRisk,1
17116,1,389.78,2010-03-01 16:29:00,283,1,2,2,5,Lost,1
17121,1,314.74,2010-11-02 11:47:00,37,3,2,2,7,New,3
17122,3,432.18,2010-11-16 14:38:00,23,3,3,2,8,Average,3
17123,2,631.87,2010-09-26 12:06:00,74,2,2,2,6,Lost,3
17126,4,1065.69,2010-11-23 10:27:00,16,4,3,3,10,Loyal,3
17127,5,1155.0300000000002,2010-10-07 09:54:00,63,2,4,3,9,AtRisk,3
17129,1,31.85,2010-07-07 13:46:00,155,1,2,1,4,Lost,1
17132,2,1272.8,2010-09-13 16:31:00,87,2,2,3,7,Lost,3
17133,5,9730.09,2010-08-22 13:58:00,109,2,4,4,10,AtRisk,3
17134,1,212.1,2010-09-23 18:32:00,77,2,2,1,5,Lost,3
17135,4,814.43,2010-12-03 09:31:00,6,4,3,3,10,Loyal,3
17136,1,231.68,2010-02-15 13:13:00,297,1,2,1,4,Lost,1
17137,6,1133.63,2010-10-19 14:51:00,51,3,4,3,10,Loyal,3
17138,6,4036.77,2010-11-15 13:15:00,24,3,4,4,11,Loyal,3
17139,13,8915.99,2010-11-15 12:19:00,24,3,4,4,11,Loyal,0
17141,4,754.33,2010-10-17 14:54:00,53,2,3,3,8,AtRisk,3
17142,3,704.75,2010-10-31 14:52:00,39,3,3,2,8,Average,3
17143,2,924.11,2010-10-18 15:27:00,52,3,2,3,8,Average,3
17145,4,3120.91,2010-07-15 09:02:00,147,1,3,4,8,AtRisk,1
17146,10,5110.46,2010-09-30 10:24:00,70,2,4,4,10,AtRisk,3
17147,5,1485.36,2010-09-13 10:30:00,87,2,4,3,9,AtRisk,3
17149,1,143.10000000000002,2010-09-14 14:56:00,86,2,2,1,5,Lost,3
17150,6,1375.65,2010-11-28 11:27:00,11,4,4,3,11,Loyal,3
17151,1,231.90000000000003,2009-12-04 14:56:00,370,1,2,1,4,Lost,1
17152,1,327.0,2010-10-10 12:40:00,60,2,2,2,6,Lost,3
17155,5,640.76,2010-06-30 09:24:00,162,1,4,2,7,Average,1
17156,1,591.87,2010-08-05 11:30:00,126,2,2,2,6,Lost,3
17157,17,4832.9,2010-08-16 13:22:00,115,2,4,4,10,AtRisk,0
17158,2,713.03,2010-06-10 10:38:00,182,1,2,3,6,Lost,1
17159,2,560.71,2010-08-19 11:48:00,112,2,2,2,6,Lost,3
17160,11,6691.13,2010-11-30 17:43:00,9,4,4,4,12,Champions,3
17161,1,856.01,2010-09-21 16:44:00,79,2,2,3,7,Lost,3
17163,2,406.68,2010-09-20 10:08:00,80,2,2,2,6,Lost,3
17165,5,1635.64,2010-11-23 13:35:00,16,4,4,3,11,Loyal,3
17167,3,867.11,2010-11-25 10:05:00,14,4,3,3,10,Loyal,3
17168,1,400.2,2010-07-29 12:33:00,133,2,2,2,6,Lost,3
17169,1,320.95,2010-05-10 13:00:00,213,1,2,2,5,Lost,1
17170,2,178.68,2010-11-30 15:55:00,9,4,2,1,7,Potential,3
17171,1,159.68,2010-02-16 12:02:00,296,1,2,1,4,Lost,1
17172,2,638.81,2010-10-05 12:02:00,65,2,2,2,6,Lost,3
17176,2,596.1899999999999,2010-07-01 12:11:00,161,1,2,2,5,Lost,1
17177,1,119.5,2010-07-22 14:53:00,140,1,2,1,4,Lost,3
17178,1,436.71,2009-12-08 16:20:00,366,1,2,2,5,Lost,1
17179,3,795.47,2010-11-22 15:52:00,17,4,3,3,10,Loyal,3
17180,7,1460.95,2010-10-13 16:58:00,57,2,4,3,9,AtRisk,3
17181,2,225.45,2010-12-01 12:38:00,8,4,2,1,7,Potential,3
17182,2,321.3,2010-10-13 10:09:00,57,2,2,2,6,Lost,3
17184,2,198.41000000000005,2010-05-19 14:24:00,204,1,2,1,4,Lost,1
17185,3,229.46,2010-04-27 12:15:00,226,1,3,1,5,Average,1
17187,1,263.76,2010-07-01 14:38:00,161,1,2,1,4,Lost,1
17188,6,2118.7000000000003,2010-09-19 12:05:00,81,2,4,4,10,AtRisk,3
17189,3,573.23,2010-05-27 20:11:00,195,1,3,2,6,Average,1
17190,5,1298.3,2010-11-01 14:22:00,38,3,4,3,10,Loyal,3
17191,11,2740.92,2010-12-06 14:46:00,3,4,4,4,12,Champions,3
17192,1,77.83,2010-06-21 16:07:00,171,1,2,1,4,Lost,1
17193,2,610.74,2010-11-18 16:57:00,21,3,2,2,7,New,3
17194,1,549.88,2010-06-27 13:16:00,165,1,2,2,5,Lost,1
17195,1,562.98,2010-02-22 13:05:00,290,1,2,2,5,Lost,1
17196,1,352.9,2010-10-08 11:31:00,62,2,2,2,6,Lost,3
17198,2,521.66,2010-12-09 13:34:00,0,4,2,2,8,Potential,3
17199,1,145.12,2010-05-06 13:53:00,217,1,2,1,4,Lost,1
17200,4,356.71,2010-11-17 13:04:00,22,3,3,2,8,Average,3
17201,3,899.41,2010-07-04 11:40:00,158,1,3,3,7,AtRisk,1
17202,1,160.65,2010-10-15 11:25:00,55,2,2,1,5,Lost,3
17203,4,2012.03,2010-11-16 13:07:00,23,3,3,4,10,Loyal,3
17204,5,3940.13,2010-11-30 17:58:00,9,4,4,4,12,Champions,3
17205,2,615.27,2010-10-19 16:11:00,51,3,2,2,7,New,3
17207,1,303.22,2010-02-25 19:08:00,287,1,2,1,4,Lost,1
17208,1,115.35,2010-11-09 12:50:00,30,3,2,1,6,New,3
17209,3,611.6,2010-02-28 16:01:00,284,1,3,2,6,Average,1
17210,1,253.37,2010-11-12 12:15:00,27,3,2,1,6,New,3
17211,6,1729.43,2010-12-05 12:44:00,4,4,4,4,12,Champions,3
17212,2,567.5600000000001,2010-09-07 15:46:00,93,2,2,2,6,Lost,3
17213,7,2401.07,2010-12-08 13:03:00,1,4,4,4,12,Champions,3
17215,1,186.15,2010-09-01 13:39:00,99,2,2,1,5,Lost,3
17216,1,65.05,2010-06-03 13:03:00,189,1,2,1,4,Lost,1
17217,1,104.5,2010-03-30 13:35:00,254,1,2,1,4,Lost,1
17218,9,2231.96,2010-12-06 15:25:00,3,4,4,4,12,Champions,3
17219,1,144.9,2010-10-19 11:29:00,51,3,2,1,6,New,3
17220,7,1283.5,2010-10-18 11:25:00,52,3,4,3,10,Loyal,3
17221,3,643.39,2010-04-27 10:27:00,226,1,3,2,6,Average,1
17222,5,1250.86,2010-08-19 13:48:00,112,2,4,3,9,AtRisk,3
17223,2,446.74,2010-12-06 14:08:00,3,4,2,2,8,Potential,3
17224,1,100.86,2010-07-26 13:30:00,136,1,2,1,4,Lost,3
17225,1,131.15,2010-05-07 11:38:00,216,1,2,1,4,Lost,1
17226,2,506.63,2010-09-21 10:10:00,79,2,2,2,6,Lost,3
17227,7,1082.71,2010-12-06 11:16:00,3,4,4,3,11,Loyal,3
17228,7,1271.15,2010-12-07 10:06:00,2,4,4,3,11,Loyal,3
17230,10,6286.54,2010-05-25 11:07:00,198,1,4,4,9,AtRisk,1
17231,15,4022.72,2010-11-15 15:03:00,24,3,4,4,11,Loyal,0
17233,2,369.98,2010-09-17 13:20:00,83,2,2,2,6,Lost,3
17235,7,1354.82,2010-12-02 13:38:00,7,4,4,3,11,Loyal,3
17236,6,1013.13,2010-10-25 11:43:00,45,3,4,3,10,Loyal,3
17237,2,687.39,2010-11-29 11:51:00,10,4,2,2,8,Potential,3
17238,17,4038.45,2010-12-03 15:10:00,6,4,4,4,12,Champions,0
17239,3,806.95,2010-11-17 15:28:00,22,3,3,3,9,Loyal,3
17240,1,130.6,2010-04-22 15:44:00,231,1,2,1,4,Lost,1
17241,12,2744.14,2010-11-19 13:01:00,20,3,4,4,11,Loyal,3
17242,3,1754.24,2010-09-09 10:44:00,91,2,3,4,9,AtRisk,3
17243,44,12213.01,2010-12-05 10:03:00,4,4,4,4,12,Champions,0
17244,4,871.14,2010-11-21 13:53:00,18,3,3,3,9,Loyal,3
17245,1,200.18,2010-01-19 15:39:00,324,1,2,1,4,Lost,1
17246,2,38.92,2010-06-11 12:36:00,181,1,2,1,4,Lost,1
17248,1,227.51,2010-08-15 11:55:00,116,2,2,1,5,Lost,3
17249,1,68.03,2010-10-07 11:33:00,63,2,2,1,5,Lost,3
17251,2,529.15,2010-11-22 10:42:00,17,4,2,2,8,Potential,3
17254,1,198.29,2010-11-03 14:00:00,36,3,2,1,6,New,3
17255,2,500.72,2010-11-14 14:56:00,25,3,2,2,7,New,3
17256,3,258.93,2010-08-15 13:19:00,116,2,3,1,6,Average,3
17257,2,192.73,2010-09-29 12:51:00,71,2,2,1,5,Lost,3
17258,2,417.3,2010-11-08 12:37:00,31,3,2,2,7,New,3
17259,5,1285.97,2010-12-06 12:55:00,3,4,4,3,11,Loyal,3
17260,1,120.95,2010-10-24 13:21:00,46,3,2,1,6,New,3
17261,1,230.44,2010-07-18 11:49:00,144,1,2,1,4,Lost,1
17262,7,1504.26,2010-12-08 13:30:00,1,4,4,3,11,Loyal,3
17264,1,279.59,2010-10-11 12:52:00,59,2,2,1,5,Lost,3
17266,2,207.09,2010-07-28 16:39:00,134,2,2,1,5,Lost,3
17268,7,970.25,2010-09-20 12:34:00,80,2,4,3,9,AtRisk,3
17269,1,537.46,2010-11-19 11:12:00,20,3,2,2,7,New,3
17270,2,604.4,2010-08-27 14:09:00,104,2,2,2,6,Lost,3
17271,1,210.39,2009-12-03 13:49:00,371,1,2,1,4,Lost,1
17273,1,141.12,2010-10-11 15:57:00,59,2,2,1,5,Lost,3
17274,1,465.4,2010-11-09 12:06:00,30,3,2,2,7,New,3
17275,1,114.52,2010-11-21 13:26:00,18,3,2,1,6,New,3
17276,1,508.39,2010-11-02 16:20:00,37,3,2,2,7,New,3
17278,1,25.2,2010-05-23 13:49:00,200,1,2,1,4,Lost,1
17280,1,118.86,2010-09-27 16:46:00,73,2,2,1,5,Lost,3
17281,6,797.8499999999999,2010-11-30 18:05:00,9,4,4,3,11,Loyal,3
17282,2,636.25,2010-09-09 19:23:00,91,2,2,2,6,Lost,3
17283,1,188.46,2010-11-26 11:53:00,13,4,2,1,7,Potential,3
17284,2,1140.58,2010-11-15 17:14:00,24,3,2,3,8,Average,3
17285,2,428.34,2010-03-21 13:38:00,263,1,2,2,5,Lost,1
17286,2,241.56,2010-11-04 13:52:00,35,3,2,1,6,New,3
17287,16,3047.85,2010-12-07 12:43:00,2,4,4,4,12,Champions,0
17288,4,1080.25,2010-11-14 13:42:00,25,3,3,3,9,Loyal,3
17289,6,1134.98,2010-11-28 13:40:00,11,4,4,3,11,Loyal,3
17290,6,976.2,2010-11-23 11:13:00,16,4,4,3,11,Loyal,3
17292,2,271.75,2010-08-24 17:14:00,107,2,2,1,5,Lost,3
17293,8,1899.12,2010-11-10 16:31:00,29,3,4,4,11,Loyal,3
17294,2,467.79,2010-02-08 16:12:00,304,1,2,2,5,Lost,1
17296,1,338.13,2009-12-09 14:01:00,365,1,2,2,5,Lost,1
17298,3,459.14,2010-11-30 17:55:00,9,4,3,2,9,Average,3
17299,2,346.97,2010-09-26 13:40:00,74,2,2,2,6,Lost,3
17300,2,393.64,2010-11-14 10:56:00,25,3,2,2,7,New,3
17301,1,132.8,2010-03-25 13:16:00,259,1,2,1,4,Lost,1
17304,1,111.5,2010-06-23 16:23:00,169,1,2,1,4,Lost,1
17305,1,2135.46,2010-03-01 12:47:00,283,1,2,4,7,Lost,1
17306,2,1151.04,2010-11-11 12:44:00,28,3,2,3,8,Average,3
17307,11,3999.89,2010-11-09 13:40:00,30,3,4,4,11,Loyal,3
17308,2,4511.76,2010-11-11 13:19:00,28,3,2,4,9,Average,3
17309,2,247.84,2010-11-23 13:47:00,16,4,2,1,7,Potential,3
17310,2,1025.1,2010-11-17 16:00:00,22,3,2,3,8,Average,3
17311,4,2181.71,2010-11-12 12:38:00,27,3,3,4,10,Loyal,3
17314,9,2376.51,2010-11-11 13:52:00,28,3,4,4,11,Loyal,3
17315,5,3358.34,2010-11-29 15:36:00,10,4,4,4,12,Champions,3
17316,1,124.45,2010-10-15 14:35:00,55,2,2,1,5,Lost,3
17318,1,164.28,2009-12-14 13:11:00,360,1,2,1,4,Lost,1
17319,1,29.1,2010-02-08 15:47:00,304,1,2,1,4,Lost,1
17320,4,1695.15,2010-12-06 15:38:00,3,4,3,3,10,Loyal,3
17321,4,1040.32,2010-11-10 12:56:00,29,3,3,3,9,Loyal,3
17322,5,922.59,2010-11-28 14:41:00,11,4,4,3,11,Loyal,3
17323,5,644.52,2010-10-28 19:59:00,42,3,4,2,9,Average,3
17324,9,1311.64,2010-12-08 12:45:00,1,4,4,3,11,Loyal,3
17325,2,512.77,2010-10-25 09:20:00,45,3,2,2,7,New,3
17326,2,321.95,2010-10-27 15:38:00,43,3,2,2,7,New,3
17327,2,152.35,2010-10-26 09:54:00,44,3,2,1,6,New,3
17328,1,104.7,2010-02-04 17:11:00,308,1,2,1,4,Lost,1
17329,3,481.32,2009-12-08 16:57:00,366,1,3,2,6,Average,1
17330,2,59.900000000000006,2010-06-13 12:34:00,179,1,2,1,4,Lost,1
17332,5,838.27,2010-06-29 16:10:00,163,1,4,3,8,AtRisk,1
17334,1,328.13,2010-10-29 12:16:00,41,3,2,2,7,New,3
17335,2,508.0,2010-11-21 10:17:00,18,3,2,2,7,New,3
17336,1,81.12,2010-08-24 15:37:00,107,2,2,1,5,Lost,3
17338,9,5498.64,2010-11-29 16:13:00,10,4,4,4,12,Champions,3
17339,2,119.0,2010-12-09 14:44:00,0,4,2,1,7,Potential,3
17340,8,10051.53,2010-12-08 15:56:00,1,4,4,4,12,Champions,3
17341,3,1108.47,2010-12-08 12:46:00,1,4,3,3,10,Loyal,3
17342,4,1227.54,2010-11-25 11:07:00,14,4,3,3,10,Loyal,3
17343,5,1066.3,2010-11-28 10:33:00,11,4,4,3,11,Loyal,3
17344,1,307.54,2009-12-11 12:31:00,363,1,2,1,4,Lost,1
17345,6,1066.94,2010-11-29 11:54:00,10,4,4,3,11,Loyal,3
17346,12,2646.44,2010-12-01 14:34:00,8,4,4,4,12,Champions,3
17348,4,1316.89,2010-09-28 10:49:00,72,2,3,3,8,AtRisk,3
17349,4,741.5,2010-11-24 15:09:00,15,4,3,3,10,Loyal,3
17350,3,619.971,2010-11-10 16:15:00,29,3,3,2,8,Average,3
17351,9,1401.08,2010-10-08 15:40:00,62,2,4,3,9,AtRisk,3
17352,1,36.25,2010-01-12 16:13:00,331,1,2,1,4,Lost,1
17353,2,1502.0,2010-08-05 08:54:00,126,2,2,3,7,Lost,3
17354,3,1750.4,2010-10-07 13:42:00,63,2,3,4,9,AtRisk,3
17355,1,285.11,2010-11-18 13:18:00,21,3,2,1,6,New,3
17356,4,768.25,2010-06-03 10:25:00,189,1,3,3,7,AtRisk,1
17358,3,500.2,2010-11-28 13:21:00,11,4,3,2,9,Average,3
17359,1,156.6,2010-03-01 14:48:00,283,1,2,1,4,Lost,1
17360,3,645.59,2010-11-19 12:00:00,20,3,3,2,8,Average,3
17361,2,392.44,2010-02-01 14:33:00,311,1,2,2,5,Lost,1
17362,5,711.8100000000001,2010-11-04 12:39:00,35,3,4,3,10,Loyal,3
